name,last_name,id_personal,city,town
Lala,Escobedo,27860451496,Santa Rosa,Taxisco
Tarsilia,Barreto,285062987196,Sololá,Nahualá
Lawrence,Ruvalcaba,278678084175,Baja Verapaz,San Miguel Chicaj
Adalbaro,Avilés,28292623310,San Marcos,Ixchiguán
Agape,Rojas,278949187810,Sololá,Panajachel
Fabiana,Salgado,28882343935,Jutiapa,Conguaco
Najla,Guillén,289208494118,Zacapa,Cabañas
Athena,Zepeda,26784289825,Retalhuleu,San Sebastián
Arthur,Madrid,28608699795,Sololá,San Antonio Palopó
Paco,Carrasco,276436241222,Guatemala,Guatemala
Lucrecio,Almonte,28479834329,Quiché,Sacapulas
Candelaria,Mateo,29144139733,Guatemala,Villa Canales
Ezekiel,Urrútia,291540459124,Zacapa,Estanzuela
Lesmes,Carrasquill,289626761218,Retalhuleu,San Sebastián
Arebela,Zarate,2857870102110,Quetzaltenango,San Carlos Sija
Giobbe,Granados,271339745225,Guatemala,Mixco
Gus,Jaimes,294034446206,Chiquimula,Concepción Las Minas
Horangel,Ramón,27948209194,Alta Verapaz,Tamahú
Dylan,Oquendo,27559582894,Escuintla,Siquinalá
Erato,Escamilla,27003892852,Retalhuleu,Champerico
Barbara,Zamora,272998493162,Guatemala,Villa Nueva
Parménides,Galvez,26261738778,Guatemala,Guatemala
Thomás,Benavides,299569788145,Alta Verapaz,San Cristóbal Verapaz
Ninfa,Matías,27753253448,Izabal,Puerto Barrios
Claus,Hernádez,273606155124,San Marcos,Comitancillo
Delfina,Tejada,267349746128,Escuintla,Palín
Rosemary,Matías,27206046727,Quiché,Chajul
Waskar,Angulo,27907781083,San Marcos,Malacatán
Demóstenes,Muñoz,266697760310,Guatemala,San José Pinula
Iwan,Medrano,27619405374,Escuintla,Tiquisate
Yrko,Pabón,262446984220,Guatemala,Villa Nueva
Calixta,Ramón,263597968227,San Marcos,Ayutla
Milan,Paredes,29504332282,Guatemala,San Raymundo
Raquildis,Hernádez,275589816135,Santa Rosa,Guazacapán
Meline,Urías,29063789569,Jalapa,San Luis Jilotepeque
Elisenda,Sauceda,267470453196,Zacapa,Cabañas
Ellis,Agosto,2906123661110,Sololá,Nahualá
Yvonne,García,266329566132,Zacapa,Estanzuela
Pacífico,Castellanos,281180188190,Petén,Santa Ana
Arduino,Calderón,26665953572,Zacapa,Cabañas
Maurizio,Loya,273454050184,Jutiapa,Jerez
Penny,Cepeda,280998829111,San Marcos,Ayutla
Neri,Reynoso,282566264131,San Marcos,Comitancillo
Maica,Mota,27321409536,Zacapa,Cabañas
Olimpia,Valenzuela,277846169126,El Progreso,San Cristóbal Acasaguastlán
Melinda,Robles,26604114939,Chiquimula,Ipala
Heliena,Rico,29490609164,Guatemala,Guatemala
Salvio,Rubio,28930307373,San Marcos,Ayutla
Mateos,Camarillo,288702268168,Baja Verapaz,Cubulco
Makenna,Loya,29914414919,Escuintla,San José
Achill,Aguayo,268374641183,Retalhuleu,Santa Cruz Muluá
Maira,Mojica,27503340557,Escuintla,San José
Jonas,Arteaga,26208477551,Guatemala,Guatemala
Iair,Rael,262920606210,Jalapa,Monjas
Miqueas,Rubio,277324422205,Jutiapa,El Adelanto
Laurindo,Ruelas,262044681136,Jalapa,Jalapa
Crimilda,Tamez,2743084782010,Chiquimula,Jocotán
Wulfilde,Almaraz,274564054172,Sololá,San Antonio Palopó
Martha,Raya,288987641100,Sololá,Sololá
Armen,Cervantes,29747896056,Escuintla,Palín
Floramaría,Perea,289315436216,Suchitepéquez,Samayac
Giacometta,Botello,27953950155,San Marcos,Malacatán
Odina,Palacios,298290866212,San Marcos,San Marcos
Tristán,Cordero,26538979822,Chiquimula,Concepción Las Minas
Casiana,Muñiz,27593850979,Chiquimula,Olopa
Pompei,Sauceda,277136439510,Guatemala,Guatemala
Sigfrido,Nino,288369017136,Guatemala,Villa Nueva
Hilary,Delgadillo,26215574120,Sololá,Concepción
Yeray,Galvez,27014434954,Santa Rosa,Cuilapa
Walberto,Garrido,290738365194,Escuintla,Siquinalá
Ambar,Solorio,26232248153,San Marcos,Catarina
Augustin,Leal,262099575205,Sololá,San Antonio Palopó
Heródoto,Terán,292640329219,San Marcos,San Marcos
Buenaventura,Rodrígez,296542709137,Retalhuleu,Champerico
Virginio,Villaseñor,26203684988,Alta Verapaz,Santa Cruz Verapaz
Aristeo,Tijerina,276600502123,Guatemala,Guatemala
Leal,Tejeda,289236611221,Escuintla,Palín
Giorgio,Pabón,271248803165,Sololá,Panajachel
Adonai,Matos,263524638152,Quetzaltenango,Quetzaltenango
Jenifer,Díaz,2915433671010,Jalapa,San Luis Jilotepeque
Pabil,Muñiz,280089528190,Escuintla,Masagua
Giuseppe,Villagómez,26050002216,Escuintla,Siquinalá
Claribel,Berrios,280795496139,San Marcos,Catarina
Tarsilia,Bustos,297274404162,Zacapa,Teculután
Benita,Rascón,29425240171,Sololá,San Antonio Palopó
Davor,Urrútia,293774828146,Sololá,San Antonio Palopó
Melania,Torres,264568267157,Escuintla,San José
Rogelia,Ceballos,262788388108,Zacapa,Río Hondo
Genciana,Atencio,279323695131,Guatemala,Guatemala
Lucía,Chavarría,278015314229,Escuintla,Palín
Filomana,Veliz,280462513207,Chiquimula,Concepción Las Minas
Pancho,Manzanares,286666696104,Baja Verapaz,Purulhá
Nimsi,Cabrera,281151438187,Suchitepéquez,Samayac
Ayrton,Matías,299601954156,Huehuetenango,San Rafael La Independencia
Isaias,Carranza,295507955201,Jalapa,San Luis Jilotepeque
Pancho,Baeza,290533491185,Guatemala,Villa Nueva
Troilo,Gallardo,2687563192010,Quetzaltenango,Salcajá
Paulette,Alejandro,29291830812,Quiché,Canillá
Everardo,Rendón,27977481376,Escuintla,San Vicente Pacaya
Everardo,Jasso,298772128215,Sololá,San Antonio Palopó
Marziabo,Mora,277795391205,Escuintla,San José
Erica,Negrón,26334831654,San Marcos,Ayutla
Amable,Armijo,287074228118,Huehuetenango,Soloma
Marité,Soto,2770746651110,Escuintla,San José
Flaviano,Murillo,290887852162,Escuintla,Siquinalá
Oswaldo,Treviño,26871567087,Quetzaltenango,Cantel
Gioconda,Cisneros,297876541105,Guatemala,Chinautla
Colon,Apodaca,27199345389,Izabal,El Estor
Gavina,Posada,288520534202,Guatemala,Guatemala
Augusto,Balderas,298888682207,Escuintla,Nueva Concepción
Alexa,Armijo,29330270314,Quetzaltenango,San Carlos Sija
Laurentina,Perea,28240213329,Sololá,Sololá
Clinio,Garay,289730538410,Quiché,Chicamán
Marissa,Castellanos,27812606595,San Marcos,San Marcos
Jenny,Mercado,278806070106,Guatemala,Guatemala
Benny,Madrigal,299382662157,Sololá,Panajachel
Donaldo,Altamirano,260622598190,San Marcos,Ixchiguán
Leontino,Serna,26782886987,Escuintla,Iztapa
Jessenia,Fonseca,269881966163,Izabal,El Estor
Fiorella,Perales,28826565176,Guatemala,Villa Nueva
Natanael,Uribe,267689416156,San Marcos,Ayutla
Ademaro,Dueñas,262142072105,Guatemala,Guatemala
Daniele,Alfaro,261883242178,San Marcos,San Marcos
Eider,Esparza,27781811398,Sololá,Nahualá
Agata,Domínguez,269346920173,Sololá,Nahualá
Albino,Tamez,293891051147,Guatemala,Chinautla
Lot,Benavidez,282785519223,Guatemala,Chinautla
Noé,Armenta,29140030124,Sololá,San Antonio Palopó
Alana,Vanegas,26633725390,Guatemala,Villa Nueva
Nicandro,Armendáriz,294269478117,Escuintla,Palín
Janet,Prieto,282568976101,Zacapa,Teculután
Crístoforo,Loera,279232196138,Escuintla,Iztapa
Pascua,Dávila,278531203209,Sololá,San Antonio Palopó
Sofía,Acevedo,276775611133,Petén,Flores
Ingmar,Almanza,27896606899,Guatemala,Mixco
Acacio,Muñiz,291605316124,Sololá,Concepción
Amarilis,Muro,293272586179,Izabal,Morales
Adina,Camarillo,292570583123,Guatemala,Villa Nueva
Lazzaro,Partida,29589869169,Guatemala,Guatemala
Yeneko,Godínez,29981670686,Chiquimula,Quezaltepeque
Aram,Viera,271445443210,Guatemala,Guatemala
Daila,Cavazos,285092927214,Escuintla,Tiquisate
Hubert,Aguayo,276620827201,Sololá,Nahualá
Valburga,Pichardo,29578444063,San Marcos,San Marcos
Heberto,Grijalva,263624826151,Jutiapa,El Adelanto
Millan,Curiel,27136126055,Escuintla,Tiquisate
Vicki,Abrego,277698721192,Izabal,Los Amates
Loreley,Fonseca,283637275105,Sololá,Nahualá
Rosilda,Estévez,299105274125,Sololá,Nahualá
Senan,Adame,284984758207,Izabal,Puerto Barrios
Ida,Urrútia,290655804205,Baja Verapaz,Granados
Amarilis,Fajardo,29822631298,Izabal,Los Amates
Pichi,Carrasquill,281056016191,Sololá,Sololá
Ahmend,Cisneros,285506891113,Escuintla,Tiquisate
Adelfo,Almaraz,263149870166,Zacapa,Río Hondo
Rosana,Fonseca,279796714187,Alta Verapaz,Tamahú
Dion,Covas,287455311192,Escuintla,Siquinalá
Danel,Otero,263427073154,Guatemala,Guatemala
Licia,Vargas,282804163182,Petén,San José
Sylvester,Jiménez,266466316193,Quetzaltenango,Almolonga
Zenadia,Marrero,27119142877,Guatemala,Guatemala
Leanna,Veliz,27388393470,Zacapa,Cabañas
Palas,Bustamante,28422126112,Zacapa,Cabañas
Petruos,Calvillo,28074796467,Escuintla,Siquinalá
Maciela,Uribe,260363813225,Escuintla,Tiquisate
Dibe,Roque,29308826185,Guatemala,Villa Nueva
Saturno,Ontiveros,260946519132,Escuintla,Siquinalá
Orencio,Sauceda,270943528207,Guatemala,Fraijanes
Dagmar,Montano,290752516186,Jutiapa,Jalpatagua
Bernabela,Fajardo,287054777223,San Marcos,Comitancillo
Moria,Alfaro,274969871197,Sololá,Panajachel
Micol,Urías,269732071161,Chimaltenango,Santa Apolonia
Enzo,Corrales,273688245193,Guatemala,Mixco
Samanta,Rivas,27488635134,Sololá,Concepción
Bru,Raya,287543486113,Guatemala,Guatemala
Zahir,Gómez,287980363149,Escuintla,Palín
Horangel,Ybarra,266114886143,Guatemala,Mixco
Aquilesia,Valentín,27464714489,San Marcos,Catarina
Reynaldo,Juárez,27464893238,Escuintla,Nueva Concepción
Angelines,Amaya,281194699105,Quetzaltenango,Quetzaltenango
Hilde,Ruiz,28900154050,Suchitepéquez,Cuyotenango
Violetta,Godínez,280420745120,Jalapa,San Luis Jilotepeque
Natasha,García,262411180151,Santa Rosa,Taxisco
Diva,Nevarez,29972515868,Sololá,San Antonio Palopó
Johanna,Guerra,293400766209,Chimaltenango,San Juan Comalapa
Edaline,Soria,272434807125,Retalhuleu,Retalhuleu
Neera,Gaytan,264100041147,Guatemala,Guatemala
Nicomedes,Collazo,289950117192,Sacatepéquez,Ciudad Vieja
Basilia,Sosa,282907728147,Escuintla,San José
Gibert,Lemus,264776200117,Escuintla,Siquinalá
Florio,Nava,28553689539,Totonicapán,Santa María Chiquimula
Tabita,Escobedo,278105193212,Escuintla,Iztapa
Maximiliana,Bañuelos,261924220127,Escuintla,Palín
Liborio,Griego,269701261204,San Marcos,Catarina
Helga,Caballero,265014672128,Quiché,Pachalum
Naara,Armas,296015819125,Guatemala,Guatemala
Milva,Llarnas,278772607191,Sololá,Nahualá
Calígula,Franco,261713897113,Santa Rosa,Taxisco
Umberto,Rodrígez,28595333783, Quetzaltenango, San Carlos Sija
Mendel,Corrales,279987303193,Sololá,San Antonio Palopó
Atzin,Pedroza,28223004468,Jalapa,San Luis Jilotepeque
Naomi,Betancourt,261255803200,Escuintla,San José
Geselle,Arce,299011346144,Huehuetenango,Soloma
Abi,Reynoso,298919293177,Suchitepéquez,Cuyotenango
Stephanie,Carrillo,271074368229,Guatemala,Chinautla
Escolástico,Luna,29052481695,Santa Rosa,Guazacapán
Matty,Ruelas,27713625534,Suchitepéquez,Cuyotenango
Constantino,Verduzco,282202900310,Escuintla,San José
Ganix,Abrego,27893961926,Quiché,Santa María Nebaj
Pablo,Garza,289032026108,Guatemala,Fraijanes
Ivana,Urrútia,2723784561410,Chimaltenango,Patzún
Tea,Anaya,26483146214,Sololá,Sololá
Ales,Bueno,279720183109,Suchitepéquez,San Francisco Zapotitlán
Generosa,Linares,299980666202,Huehuetenango,Jacaltenango
Francine,Barrera,269160254143,Guatemala,Mixco
Eneida,Mojica,263962581200,Izabal,Morales
Fiorel,Concepción,298250119177,Suchitepéquez,San Francisco Zapotitlán
Tatiana,Pedraza,272752057139,Escuintla,San José
Jeremiah,Sisneros,29946436175,Guatemala,Chinautla
Silvio,Alonso,28715412077,Jutiapa,Comapa
Edward,Calderón,294972734210,Guatemala,Mixco
Lisa,Reynoso,289320496165,San Marcos,Catarina
Adassa,Leyva,270646887155,Quiché,Cunén
Meris,Villanueva,28005010867,Santa Rosa,Chiquimulilla
Edelio,Acosta,284800822167,Huehuetenango,Huehuetenango
Odoacro,Salinas,294858694207,Quetzaltenango,San Carlos Sija
Wanda,Marcos,28836931984,Zacapa,Cabañas
Gimena,Agosto,275080520168,Chimaltenango,Santa Apolonia
Buenaventura,Garrido,279824056197,Escuintla,Iztapa
Tobías,Zelaya,27779005733,Sololá,Sololá
Axel,Luna,278991740202,Alta Verapaz,Tamahú
Valeria,Gamboa,26081282392,Chiquimula,Quezaltepeque
Privato,Espinoza,272725219134,El Progreso,Guastatoya
Karmina,Prieto,29591498716,Retalhuleu,Santa Cruz Muluá
Melibeo,Girón,279994691154,Guatemala,Chinautla
Febe,Bonilla,2878039561610,Retalhuleu,Santa Cruz Muluá
Elina,Zaragoza,2685670872010,Guatemala,Chinautla
Joad,Camarillo,278419731610,Guatemala,Villa Nueva
Kore,Angulo,275819072194,Guatemala,Fraijanes
Liberata,Samaniego,29441536673,Quetzaltenango,Cantel
Paulo,Botello,279529717204,Sacatepéquez,Alotenango
Ysmael,Yáñez,298680205213,Escuintla,San José
Davor,Saenz,267760617160,Baja Verapaz,Salamá
Piuque,Veliz,28997059046,San Marcos,Catarina
Caetano,Sierra,273031715610,Huehuetenango,La Libertad
Grecia,Torres,29436327673,Chimaltenango,Chimaltenango
Styalianos,Terán,288494721162,Escuintla,Guaganazapa
Numilen,Velez,294602118151,Escuintla,San José
Gisela,Palomino,296434285220,Escuintla,San José
Diocles,Lozano,29151515290,Huehuetenango,La Libertad
Egberto,Armas,26351576965,Suchitepéquez,Samayac
Ardón,Aragón,268652070139,Chiquimula,Jocotán
Morgana,Flores,27810999638,Retalhuleu,Retalhuleu
Hippolyte,Cerda,270289097218,Jutiapa,Jerez
Pulqueria,Carrasquill,28668552915,Jalapa,San Pedro Pinula
Mili,Roybal,285875602194,Sololá,Sololá
Noelio,Tovar,260811482194,Santa Rosa,Cuilapa
Calímaco,Pizarro,27462288791,Sololá,Panajachel
Radegunda,Rosado,277892908215,Guatemala,Chinautla
Bibiano,Ocasio,274953443140,Huehuetenango,Santa Bárbara
Periandro,Bermúdez,273929006410, Quetzaltenango, Salcajá
Gustav,Casares,26140235619,Guatemala,Fraijanes
Tubal,Méndez,282073692910,Escuintla,Palín
Hildegunda,Medrano,27853240725,Jalapa,Jalapa
Manzur,Cervántez,28069175847,Chiquimula,Chiquimula
Geoffrey,Arce,27542055619,Retalhuleu,Santa Cruz Muluá
Heráclito,Jáquez,275295237169,Sololá,San Antonio Palopó
Bella,Cervántez,278336916146,Chiquimula,Olopa
Segundino,Bernal,262718931178,San Marcos,Catarina
Matilda,Velez,297775373166,Guatemala,Guatemala
Arcángel,Treviño,28601043898,San Marcos,Malacatán
Merces,Rosario,292905499197,El Progreso,San Antonio La Paz
Yago,Rincón,2962691921710,Guatemala,Guatemala
Bru,Abeyta,279723603180,Guatemala,Mixco
Justiniano,Benavides,275988124180,Escuintla,Iztapa
Luján,Ruelas,28728565311,Retalhuleu,San Sebastián
Erminia,Cepeda,27957863554,Escuintla,Siquinalá
Macario,Mena,275142406207,Escuintla,Iztapa
Mailin,Estévez,29098626586,Escuintla,Iztapa
Ben,Alonso,290377818183,Chiquimula,Chiquimula
Joav,Carvajal,260416289179,Guatemala,Guatemala
Aristóteles,Aguayo,265965224217,Zacapa,Río Hondo
Herman,Roldán,267764746223,Jalapa,San Pedro Pinula
Rode,Girón,283192285164,Guatemala,Guatemala
Keith,Ballesteros,28451955195,Escuintla,San José
Britanic,Valdés,290645056129,Sololá,Concepción
Dositeo,Villegas,26653277738,Huehuetenango,Cuilco
Deidamia,Alejandro,291454936120,Guatemala,Villa Nueva
Heliena,Burgos,293918119141,Guatemala,Villa Canales
Zarina,Alicea,269272393175,Escuintla,Iztapa
Aniceto,Acosta,27494295673,Santa Rosa,Chiquimulilla
Odon,Zaragoza,27836719570,Izabal,Los Amates
Adelmaro,Covas,2652511831410,Guatemala,Fraijanes
Berenguer,Enríquez,267743195222,San Marcos,Malacatán
George,Cintrón,28702971039,Guatemala,Guatemala
Fulvia,Corrales,29589530237,San Marcos,Malacatán
Narkis,Quezada,29762846942,Guatemala,Villa Nueva
Clorinda,Ruelas,29387213099,Santa Rosa,Cuilapa
Tibor,Robledo,28358812093,San Marcos,Ixchiguán
Torcuato,Hurtado,282944211181,San Marcos,Comitancillo
Gregory,Montez,260859543227,Quiché,Zacualpa
Rosana,Gallegos,272281200192,Guatemala,Mixco
Sahara,Armijo,281155729144,Escuintla,San José
Meinard,Vanegas,274645757114,Baja Verapaz,Cubulco
Ulpio,Pichardo,282376742220,Izabal,El Estor
Gotardo,Ruvalcaba,267577376110,El Progreso,San Cristóbal Acasaguastlán
Astrid,Carranza,2841629662110,Escuintla,San José
Lea,Escamilla,27163435250,Chiquimula,Quezaltepeque
Fani,Muñiz,272583677129,Guatemala,Guatemala
Noel,Castellanos,287085231162,Escuintla,San José
Floro,Toro,283033703147,Guatemala,Villa Nueva
Amneris,Santacruz,266013249200,Sacatepéquez,Pastores
Grizel,Gallegos,298344915188,Escuintla,San José
Lizeth,Magana,28588473731,Sololá,Nahualá
Leuter,Rivero,270636616188,Guatemala,Palencia
Garoa,Mayonga,272422118155,Jutiapa,Conguaco
Justin,Carrión,284678655185,Chiquimula,San José la Arada
Tirso,Tejada,29974720520,Zacapa,Teculután
Filadelfo,Cuellar,27149025832,Guatemala,Amatitlán
Agesislao,Guerrero,273632778182,Escuintla,Siquinalá
Jonah,Correa,261937521108,Izabal,Puerto Barrios
Anisia,Valdivia,290423691183,El Progreso,Guastatoya
Ara,Carbajal,265774359103,Izabal,Morales
Yanquiman,Cuellar,274383490118,Escuintla,Palín
Cuasimodo,Narváez,28681743492,Jutiapa,Jalpatagua
Milca,Valdivia,287468943510,San Marcos,Malacatán
Natividad,Tapia,266170249112,Zacapa,Estanzuela
Iberio,Chávez,295012828196,Retalhuleu,Retalhuleu
Afra,Contreras,29416808080,Guatemala,Mixco
Bingham,Castaneda,268286993510,Zacapa,Usumatlán
Traful,Linares,294344309203,Guatemala,Mixco
Luano,Luna,282769485156,Escuintla,Tiquisate
Gesualdo,Escalante,278184508112,Suchitepéquez,Mazatenango 
Leocadio,Laboy,267887580128,Escuintla,Iztapa
Amadeo,Arredondo,28108347092,Escuintla,Nueva Concepción
Muriel,Esparza,270535036135,Totonicapán,Santa María Chiquimula
Montserrat,Rivero,26446715071,Santa Rosa,Guazacapán
Marina,Paz,299863768125,Guatemala,Chinautla
Danel,Colunga,2792796981110,Quetzaltenango,Cantel
Ebony,Rodarte,28981710927,Santa Rosa,San Juan Tecuaco
Encarnación,Ybarra,28090766488,Escuintla,Siquinalá
Cristian,Quiñónez,29408594023,Jalapa,San Pedro Pinula
Cira,Vergara,283044516134,Escuintla,Palín
Celma,Salazar,265901608229,Guatemala,Mixco
Otilio,Fuentes,284391074123,Guatemala,San Raymundo
Betina,Meraz,269022632100,Sololá,San Antonio Palopó
Hygin,Oquendo,284682577115,Guatemala,Fraijanes
Alphonse,Terrazas,2676619462010,Chiquimula,Chiquimula
Ilanit,Irizarry,289141710151,Santa Rosa,Cuilapa
Guzmán,Fierro,27520805032,Guatemala,Guatemala
Raynaldo,Acuna,287453511158,Sololá,Nahualá
Columba,Fuentes,275274635410,Santa Rosa,Guazacapán
Quirico,Salinas,292266045119,Zacapa,Cabañas
Niranjana,Aparicio,281341879101,San Marcos,Catarina
Libio,Rosales,275911770134,Retalhuleu,San Sebastián
Antoshika,Lemus,29116792362,Totonicapán,San Bartolo
Noelio,Pichardo,262601218201,Escuintla,San José
Leuco,Bahena,2697257672110,Zacapa,Usumatlán
Amilca,Regalado,266580259132,Escuintla,Guaganazapa
Berna,Castellanos,27614524977,Santa Rosa,Taxisco
Rainer,Mireles,261622372167,San Marcos,Ixchiguán
Martial,Samaniego,28258974942,Baja Verapaz,San Miguel Chicaj
Iris,Sosa,294296873144,San Marcos,Catarina
Victorio,Gaona,26753483274,Guatemala,Guatemala
Marcio,Alarcón,29935270339,Sacatepéquez,San Miguel Dueñas
Alaide,Briones,283019032162,Quetzaltenango,Salcajá
Gilda,Fierro,291083870219,Sacatepéquez,Alotenango
Bridget,Pedraza,286738341228,Guatemala,Villa Nueva
Davor,Mejía,29200117819,Santa Rosa,Cuilapa
Xochilt,Godoy,280291042225,Izabal,El Estor
Prisc,Benavides,27252940123,Sololá,Panajachel
Delmiro,Barrios,27414535866,Sacatepéquez,San Miguel Dueñas
Alira,Armenta,29007046380,Guatemala,San Miguel Petapa
Adaluz,Medina,27673430047,Escuintla,Palín
Edelira,Rivero,27603825375, Quetzaltenango, Quetzaltenango
Ronda,Orozco,298456238310,Sololá,Sololá
Aylen,Medrano,277675603119,Sololá,Panajachel
Otilia,Garibay,27360592154,Chimaltenango,Tecpán
Myriam,Rojo,280000155161,San Marcos,Malacatán
Leonel,Olivas,260577870209,Izabal,Los Amates
Xena,Pérez,29686141420,Retalhuleu,Champerico
Teodelina,Zepeda,280001750210,Jutiapa,Conguaco
Iair,Méndez,26976602289,Escuintla,Siquinalá
Casio,Guerrero,26948906997,Quetzaltenango,Quetzaltenango
Huilen,Caraballo,264389610173,Quetzaltenango,Salcajá
Aquilino,Briseño,283764369196,Retalhuleu,Champerico
Antón,Pérez,297746622161,Escuintla,Palín
Gumersindo,Alemán,287770132129,Jalapa,Jalapa
Barry,Martínez,26722525914,Guatemala,San Miguel Petapa
Tiara,Velásquez,273555925101,Guatemala,Guatemala
Francesca,Gutiérrez,286806087310,San Marcos,Catarina
Harumi,Montenegro,277033943310,El Progreso,Morazán
Mirna,Duran,28231807710,Escuintla,Siquinalá
Bernabé,Maestas,29885511889,Jalapa,San Manuel Chaparrón
Irina,Rosado,277420066199,Sololá,Nahualá
Yoana,Reyna,262369261132,Zacapa,Estanzuela
Tercio,Alba,291163740172,Escuintla,Tiquisate
Fortuna,Collazo,282286160185,Sololá,Nahualá
Ceferino,Pena,275703434194,Guatemala,Guatemala
Justa,Rojas,28516380726,Sololá,Panajachel
Maura,Gracia,279168678100,San Marcos,Ayutla
Ercilia,Quintero,282616201227,Escuintla,San José
Edita,Valentín,28664587269,Guatemala,San Raymundo
Zina,Alicea,28706913724,Santa Rosa,Chiquimulilla
Serxio,Serrano,283297580206,Escuintla,Palín
Emilia,Candelaria,272310379160,Alta Verapaz,Tactic
Breogan,Marcos,2691557081810,Sololá,Panajachel
Tomé,Mercado,28213512866,Guatemala,Guatemala
Rebecca,Olivárez,279702162190,Sololá,Panajachel
Lotario,Ruvalcaba,296962389210,Escuintla,Iztapa
Nimsi,Ávalos,28358582866,Escuintla,San José
Crisol,Salas,265781773151,Santa Rosa,San Juan Tecuaco
Baldovín,Ramos,278877704128,Huehuetenango,Santa Bárbara
Renzo,Zelaya,28730011047,Quiché,Chicamán
Dalila,Melgar,29346983018,Izabal,Morales
Alec,Zepeda,289909465203,Escuintla,San José
Eliane,Rivas,293063886187,Guatemala,Villa Nueva
Benigno,Zaragoza,280325728121,Escuintla,San José
Rufo,Alanis,292114708195,Escuintla,San José
Abdías,Domínquez,28682311384,Guatemala,Villa Nueva
Doyel,Peres,28171752428,San Marcos,Ayutla
Luisana,Barrientos,295435788145,Sacatepéquez,Ciudad Vieja
Speranza,Cerda,278152805221,Chiquimula,Olopa
Yamel,Garrido,28016635616,Sololá,Sololá
Isod,Mercado,272363206204,Guatemala,Villa Nueva
Emilse,Saenz,26160924097,Sololá,San Antonio Palopó
Ellen,Rojas,278876036220,Sololá,Nahualá
Diva,Mejía,293025873150,Escuintla,Nueva Concepción
Lázaro,Rendón,275902387193,Totonicapán,San Bartolo
Serafín,Pina,26192255796,Sacatepéquez,Pastores
Azas,Terán,292118226810,Jutiapa,Jerez
Ilona,Betancourt,26051336189,Quetzaltenango,Quetzaltenango
Wilfredo,Villegas,289702841910,Totonicapán,San Andrés Xecul
Juvenal,Romero,282418151180,El Progreso,Sanarate
Edilio,Santillán,275067830180,Guatemala,Guatemala
Velasco,Alonzo,274542643145,Santa Rosa,San Juan Tecuaco
Prudens,Ramón,27951380194,Escuintla,Palín
Enzo,Mota,26961766074,Zacapa,Teculután
Agüeda,Lara,276158450102,Totonicapán,San Andrés Xecul
Matthew,Barajas,29711288287,San Marcos,San Marcos
Joann,Rangel,261433250168,Escuintla,San José
Johana,Moreno,285052570224,Escuintla,Siquinalá
Didio,Uribe,292620072196,Alta Verapaz,Tamahú
Constantino,Ruvalcaba,27293955317,San Marcos,Catarina
Abad,Gamboa,299749643410,Guatemala,Villa Nueva
Natal,Tello,277893573139,Jalapa,San Pedro Pinula
Abner,Grijalva,263343102227,Escuintla,Palín
Giannina,Reyna,264973584810,Guatemala,Guatemala
Judith,Tórrez,267614864153,Sololá,Nahualá
Nazario,Lomeli,294146715156,Sololá,Nahualá
Peñen,Pabón,28107744360,Guatemala,Palencia
Lorea,Maya,263212761118,Guatemala,Guatemala
Dafna,Zúñiga,28694234070,Guatemala,Fraijanes
Leo,Verdugo,288391711106,Jalapa,San Manuel Chaparrón
Yaco,Vargas,2779339581510,Chimaltenango,Chimaltenango
León,Ramírez,27902260039,Retalhuleu,Champerico
Rudy,Atencio,29694485823,Izabal,Puerto Barrios
Iluminada,Tamayo,269951128169,Escuintla,Palín
Rosenda,Montés,268147377114,Suchitepéquez,Mazatenango 
Concordia,Corona,287492283211,San Marcos,Catarina
Sunta,Amador,29735102923,Quetzaltenango,Salcajá
Ornella,Quiroz,277507329143,Sololá,Panajachel
Wilma,Lozano,270603268310,Huehuetenango,San Rafael La Independencia
Cirila,Lara,264683513202,Guatemala,San Raymundo
Vital,Melgar,264584725144,Suchitepéquez,Mazatenango 
Lolly,Cervantes,29006315162,Sacatepéquez,San Miguel Dueñas
Cyprien,Contreras,299848902107,San Marcos,Ixchiguán
Luisana,Rentería,27077973246,San Marcos,Comitancillo
Javiera,Puga,289011270185,Escuintla,Palín
Mindy,Ozuna,269323690208,Guatemala,San Raymundo
Marlon,Almaraz,294859818161,Guatemala,Chinautla
Aron,Reynoso,295069623221,Izabal,El Estor
Eugene,Jiménez,281368855172,San Marcos,Comitancillo
Valderrama,Magana,26422940151,Guatemala,Villa Nueva
Cintia,Ríos,294129808167,Santa Rosa,San Juan Tecuaco
Rotrauda,Valencia,260452139213,Huehuetenango,Santa Bárbara
Berna,Baez,271798730197,Jalapa,San Pedro Pinula
Quimey,Nevarez,28729909850,Escuintla,Siquinalá
Polidora,Carbajal,26097420981,Chiquimula,Ipala
Laurence,Arredondo,265146931140,Sacatepéquez,Alotenango
Acab,Mendoza,28123130894,Guatemala,Palencia
Donaldo,Lozano,286106885108,Guatemala,Guatemala
Leslie,Tafoya,296264086223,Quiché,Pachalum
Leonilda,Velasco,26794309060,Guatemala,Guatemala
Brunela,Solano,262447328127,Jalapa,San Manuel Chaparrón
Ludwiq,Olmos,260877404185,Escuintla,Palín
Filis,Melgar,273346007114,Baja Verapaz,Salamá
Tehuel,Granado,270230021180,Huehuetenango,Santa Bárbara
Enrica,Urbina,2973487681510,Escuintla,Palín
Egidio,Badillo,281480915144,Guatemala,Villa Nueva
